MAL_ID,eng_version,Score,Genres,Episodes,Type,Studios,Completed,Rating,Producers,Duration,Members
3486,Yuusha Tokkyuu Might Gaine,6.91,"Action, Sci-Fi, Adventure, Mecha",47,TV,Sunrise,623,G - All Ages,Nagoya Broadcasting Network,24 min. per ep.,2243
1857,Taiyou no Mokushiroku: A Spirit of the Sun,6.91,"Drama, Sci-Fi",2,Special,Madhouse,945,R - 17+ (violence & profanity),Tohokushinsha Film Corporation,1 hr. 17 min. per ep.,2565
4202,Mokke Special Episodes,6.91,"Mystery, Slice of Life, Supernatural",2,Special,Madhouse,977,PG - Children,Kodansha,23 min. per ep.,1884
32872,Energy Kyouka!!,6.9,Hentai,2,OVA,Studio Eromatick,9058,Rx - Hentai,EDGE,18 min. per ep.,13809
30544,The Asterisk War,6.9,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",12,TV,A-1 Pictures,363893,PG-13 - Teens 13 or older,"Aniplex, Animax, Movic, DAX Production, flying DOG, Bandai Namco Entertainment, Asahi Broadcasting",23 min. per ep.,480569
5152,Dragon Ball:Yo! The Return of Son-Goku and Friends!!,6.9,"Action, Adventure, Comedy, Fantasy",1,Special,Toei Animation,36933,PG-13 - Teens 13 or older,Shueisha,34 min.,41769
1040,Mizuiro Jidai,6.9,"Slice of Life, Drama, Romance, School, Shoujo",47,TV,Nippon Animation,913,PG-13 - Teens 13 or older,Studio Comet,25 min. per ep.,3308
30813,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,6.9,"Comedy, Romance, School",1,Special,Lerche,8230,PG-13 - Teens 13 or older,,30 sec.,15034
1707,Ultimate Muscle,6.9,"Action, Sci-Fi, Comedy, Sports, Martial Arts, Shounen",51,TV,Toei Animation,8541,PG-13 - Teens 13 or older,"TV Tokyo, Yomiuri Advertising",24 min. per ep.,12756
9673,Letter Bee Reverse Specials,6.9,Comedy,25,Special,Studio Pierrot,1369,PG-13 - Teens 13 or older,,3 min. per ep.,4753
2157,Koutetsushin Jeeg,6.9,"Mecha, Sci-Fi",13,TV,Actas,2580,PG-13 - Teens 13 or older,"Dynamic Planning, Kyoraku Industrial Holdings",23 min. per ep.,5422
24457,Houkago no Ouji-sama,6.9,"Comedy, School, Shounen, Sports",5,Special,,1013,PG-13 - Teens 13 or older,M.S.C,7 min. per ep.,2432
41511,Spicy Girl,6.9,"Comedy, Romance",32,ONA,,334,,,8 min. per ep.,2097
22189,Locodol,6.9,"Slice of Life, Comedy, Seinen",12,TV,feel.,18149,PG-13 - Teens 13 or older,"TBS, DAX Production, Nippon Columbia, Overlap, Fuji Creative, Ichijinsha",24 min. per ep.,38716
20969,Buddha 2:The Endless Journey,6.9,"Drama, Historical, Supernatural",1,Movie,Toei Animation,1327,PG-13 - Teens 13 or older,Tezuka Productions,1 hr. 25 min.,3099
32160,Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,6.9,"Action, Music, Comedy, Magic, Fantasy, Shoujo",1,Movie,Toei Animation,1492,G - All Ages,Kinoshita Group Holdings,1 hr. 10 min.,2519
2118,Captain Tsubasa: Europe Daikessen,6.9,"Action, Sports, Shounen",1,Movie,,3801,G - All Ages,Group TAC,42 min.,4868
29589,Ultimate Otaku Teacher,6.9,"Comedy, Romance, School, Shounen",24,TV,A-1 Pictures,65118,PG-13 - Teens 13 or older,"Yomiuri Telecasting, Shogakukan",23 min. per ep.,129007
2651,Doraemon: Doraemon Comes Back (Movie),6.9,"Comedy, Kids, Fantasy",1,Movie,,1116,PG - Children,Asatsu DK,27 min.,1600
34881,AHO-GIRL,6.9,"Comedy, Romance, School, Shounen",12,TV,Diomedéa,228698,PG-13 - Teens 13 or older,"Nihon Ad Systems, Kodansha, Movic, KlockWorx, Sony Music Entertainment, King Records, BS11, Animatic, Marui Group",12 min. per ep.,337686
18677,"Yusibu:I couldnt become a hero, so I reluctantly decided to get a job.",6.9,"Comedy, Romance, Ecchi, Fantasy",12,TV,Asread,144266,R+ - Mild Nudity,"Lantis, Kadokawa Shoten, Rakuonsha, KlockWorx, chara-ani.com, Docomo Anime Store, Fujimi Shobo",24 min. per ep.,236819
3710,Graveyard Kitaro,6.9,"Horror, Supernatural",11,TV,Toei Animation,3766,PG-13 - Teens 13 or older,"Fuji TV, Sony Music Entertainment, Fujipacific Music",25 min. per ep.,9880
18391,Mini Van,6.9,"Game, Slice of Life, Comedy, Parody",37,TV,DLE,853,PG-13 - Teens 13 or older,,3 min. per ep.,1645
2819,Dragon Warrior,6.9,"Action, Adventure, Fantasy, Shounen",43,TV,Studio Comet,1336,G - All Ages,Nihon Ad Systems,24 min. per ep.,4456
42392,Grisaia: Phantom Trigger The Animation - Stargazer,6.9,"Action, School",1,Movie,Bibury Animation Studios,864,R+ - Mild Nudity,,1 hr. 5 min.,14211
25923,Oppai Gakuen Marching Band-bu!,6.9,Hentai,1,OVA,,3518,Rx - Hentai,T-Rex,27 min.,6223
3752,Puss-in-Boots:Travels Around the World in 80 Days,6.9,"Adventure, Kids",1,Movie,Toei Animation,1080,PG - Children,,1 hr. 9 min.,1465
3072,Space Battleship Yamato - Final Chapter,6.9,"Action, Military, Sci-Fi, Adventure, Space, Drama",1,Movie,Toei Animation,1254,PG-13 - Teens 13 or older,,2 hr. 43 min.,3159
7375,Shakugan no Shana-tan S,6.9,"Comedy, Parody",4,Special,J.C.Staff,15077,PG-13 - Teens 13 or older,,7 min. per ep.,22363
6909,Jungle Emperor Leo,6.9,Adventure,1,Special,Tezuka Productions,1087,G - All Ages,Fuji TV,1 hr. 46 min.,1903
23425,Karneval Specials,6.9,"Comedy, Josei",11,Special,Manglobe,3268,PG-13 - Teens 13 or older,Bandai Visual,30 sec. per ep.,8131
5343,Monkey Punch: Manga Katsudou Daishashin,6.9,"Action, Adventure, Comedy, Ecchi, Parody, Seinen",12,TV,TMS Entertainment,467,R+ - Mild Nudity,WOWOW,50 min. per ep.,1592
10276,Tennis no Ouji-sama: Mini Theater,6.9,Comedy,3,Special,,2695,PG-13 - Teens 13 or older,M.S.C,2 min. per ep.,3888
12727,Thermae Romae,6.9,"Comedy, Historical, Seinen",2,Special,DLE,1858,PG-13 - Teens 13 or older,,24 min. per ep.,2943
31838,Ze Tian Ji,6.9,"Action, Adventure, Fantasy",13,ONA,Shanghai Foch Film Culture Investment,2088,PG-13 - Teens 13 or older,"Tencent Penguin Pictures, China Literature Limited",15 min. per ep.,5360
15673,Tell Your World,6.9,Music,1,Music,,4029,G - All Ages,Toy's Factory,4 min.,4696
21409,THE IDOLM@STER CINDERELLA GIRLS 2nd ANNIVERSARY PV,6.9,Music,1,Music,A-1 Pictures,2161,PG-13 - Teens 13 or older,,2 min.,3777
9154,Young Kindaichi's Casebook:Deep Blue Massacre,6.9,"Mystery, Shounen",1,Movie,Toei Animation,663,,,1 hr. 30 min.,1561
1186,Battle Athletes Victory,6.9,"Action, Sci-Fi, Adventure, Comedy, Sports, Drama, School, Shounen",26,TV,AIC,3521,PG - Children,"TV Tokyo, Genco, Pioneer LDC",22 min. per ep.,7155
30355,Wakaba Girl,6.9,"Comedy, School, Slice of Life",13,TV,Nexus,20758,PG-13 - Teens 13 or older,"Showgate, NBCUniversal Entertainment Japan",7 min. per ep.,36887
36342,Full Metal Panic! Movie 1: Boy Meets Girl,6.9,"Action, Comedy, Mecha, Military, Sci-Fi",1,Movie,Gonzo,1021,R - 17+ (violence & profanity),,2 hr.,5042
32833,In school trip to the nudist beach!!,6.9,Hentai,2,OVA,Seven,7155,Rx - Hentai,Pink Pineapple,24 min. per ep.,11531
39942,Uchitama?! Have you seen my Tama?,6.9,Slice of Life,11,TV,"MAPPA, Lapin Track",4906,PG-13 - Teens 13 or older,"Aniplex, Dentsu, Fuji TV, Sony Creative Products",23 min. per ep.,15837
1720,To Heart 2 OVA,6.9,"Comedy, Drama, Harem, Romance, School",3,OVA,,3483,PG-13 - Teens 13 or older,Chaos Project,28 min. per ep.,6117
24133,AntiMagic Academy 35th Test Platoon,6.9,"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural",12,TV,SILVER LINK.,156663,R - 17+ (violence & profanity),"KlockWorx, MAGES., Glovision, Kadokawa Media House, Kadokawa, Heiwa",23 min. per ep.,239275
33658,Girls & Panzer: Kore ga Hontou no Anzio-sen Desu! - Fushou Akiyama Yukari no Sensha Kouza,6.9,"Military, School",1,Special,,1447,PG-13 - Teens 13 or older,,13 min.,3331
968,Fighting Beauty Wulong Rebirth,6.9,"Action, Comedy, Martial Arts, School, Shounen",25,TV,TMS Entertainment,974,R - 17+ (violence & profanity),,25 min. per ep.,3033
1248,Z.O.E. 2167 Idolo,6.9,"Action, Space, Mecha, Romance, Military, Drama, Sci-Fi",1,OVA,Sunrise,4885,PG-13 - Teens 13 or older,AT-X,55 min.,7878
27653,Crayon Shin-chan Movie 23: Ora no Hikkoshi Monogatari - Saboten Daisuugeki,6.9,"Action, Adventure, Comedy, Seinen",1,Movie,Shin-Ei Animation,1672,G - All Ages,TV Asahi,1 hr. 43 min.,2313
38033,Soikano: Gyutto Dakishimete - The Animation,6.9,Hentai,1,OVA,,1366,Rx - Hentai,,30 min.,3535
1111,Vandread: Gekitou-hen,6.9,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",1,OVA,Gonzo,4332,PG-13 - Teens 13 or older,,1 hr. 26 min.,6736
642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,6.9,"Ecchi, Romance, Shounen",1,Special,Madhouse,13298,PG-13 - Teens 13 or older,,25 min.,17010
1553,Queen Emeraldas,6.89,"Action, Sci-Fi, Adventure, Space",4,OVA,OLM,2778,PG-13 - Teens 13 or older,"Four Some, Dynamic Planning",36 min. per ep.,5913
36536,Starmyu 3rd Season,6.89,"Music, Slice of Life, School",12,TV,C-Station,2702,PG-13 - Teens 13 or older,NBCUniversal Entertainment Japan,23 min. per ep.,7559
32230,Journey to the West:Legends of the Monkey King,6.89,"Adventure, Fantasy",52,TV,,256,PG - Children,CCTV Animation,22 min. per ep.,545
28423,RIN-NE,6.89,"Comedy, Supernatural, Romance, School, Shounen",25,TV,Brain's Base,31156,PG-13 - Teens 13 or older,"Shogakukan-Shueisha Productions, NHK, Shogakukan",24 min. per ep.,76435
8728,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday,6.89,"Supernatural, School",1,Special,Sunrise,17773,PG-13 - Teens 13 or older,,27 min.,26884
24911,Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,6.89,Hentai,1,OVA,,2425,Rx - Hentai,T-Rex,27 min.,4867
7695,Pokemon:Zoroark:Master of Illusions,6.89,"Action, Adventure, Fantasy, Kids",1,Movie,OLM,47689,PG - Children,"VIZ Media, Studio Jack",1 hr. 36 min.,52115
8394,Cyborg 009,6.89,"Action, Adventure, Mecha, Sci-Fi, Shounen",26,TV,Toei Animation,2290,PG-13 - Teens 13 or older,,24 min. per ep.,5240
2758,Shippuu! Iron Leaguer,6.89,"Mecha, Sci-Fi, Shounen, Sports",52,TV,Sunrise,311,PG-13 - Teens 13 or older,"TV Tokyo, Sotsu",24 min. per ep.,1003
3162,"Katri, Girl of the Meadows",6.89,"Adventure, Drama, Historical, Slice of Life",49,TV,Nippon Animation,941,G - All Ages,,25 min. per ep.,2607
900,Dragon Ball Z:Super Android 13!,6.89,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen",1,Movie,Toei Animation,87540,PG-13 - Teens 13 or older,,45 min.,93363
39539,No Guns Life,6.89,"Action, Sci-Fi, Drama, Seinen",12,TV,Madhouse,56822,PG-13 - Teens 13 or older,"Sony Pictures Entertainment, TBS, AT-X, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Good Smile Film",24 min. per ep.,145181
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,6.89,"Action, Adventure, Comedy, Seinen",1,Movie,Shin-Ei Animation,4253,G - All Ages,"TV Asahi, Asatsu DK",1 hr. 33 min.,5046
5914,Kanamemo,6.89,"Comedy, Ecchi, Shoujo Ai, Slice of Life",13,TV,feel.,16428,PG-13 - Teens 13 or older,"Starchild Records, TV Tokyo Music, Houbunsha",24 min. per ep.,33761
5071,Croket!,6.89,"Action, Adventure, Comedy, Fantasy",104,TV,OLM,329,G - All Ages,"TV Tokyo, Shogakukan-Shueisha Productions",20 min. per ep.,864
6217,Crayon Shin-chan Movie 03: Unkokusai no Yabou,6.89,"Sci-Fi, Comedy, Historical, Seinen",1,Movie,Shin-Ei Animation,2779,G - All Ages,"TV Asahi, Asatsu DK",1 hr. 36 min.,3509
27727,Cute High Earth Defense Club LOVE!,6.89,"Slice of Life, Comedy, Parody, Magic, School",12,TV,Diomedéa,32910,PG-13 - Teens 13 or older,"Sotsu, Pony Canyon",24 min. per ep.,70904
4876,Run Melos!,6.89,"Action, Adventure, Historical",1,Movie,Visual 80,1482,PG-13 - Teens 13 or older,Toei Video,1 hr. 50 min.,4751
21781,Tsubasa to Hotaru,6.89,"Romance, School, Shoujo",1,Special,J.C.Staff,7881,G - All Ages,Shueisha,14 min.,12194
1954,Magic Knight Rayearth OVA,6.89,"Action, Adventure, Fantasy",3,OVA,TMS Entertainment,8771,PG-13 - Teens 13 or older,"Polygram Japan, Kodansha, TMS-Kyokuchi",45 min. per ep.,13235
2200,Invincible Superman Zanbot 3,6.89,"Action, Mecha, Drama, Sci-Fi, Shounen",23,TV,Sunrise,1212,PG-13 - Teens 13 or older,"Sotsu, Nagoya Broadcasting Network",24 min. per ep.,3475
30919,Sora no Method: Aru Shoujo no Kyuujitsu★,6.89,"Slice of Life, Fantasy, Comedy",1,Special,Studio 3Hz,5509,PG-13 - Teens 13 or older,"Bandai Visual, Lantis, Good Smile Company",11 min.,8328
2404,Zombie-Loan,6.89,"Action, Horror, Shounen, Supernatural",11,TV,Xebec,76142,R - 17+ (violence & profanity),Nihon Ad Systems,23 min. per ep.,124593
18045,Koi to Senkyo to Chocolate: Koi Imouto!,6.89,"Drama, Romance, School",1,Special,AIC Build,23113,PG-13 - Teens 13 or older,Aniplex,23 min.,29396
38918,Shao Nian Ge Xing,6.89,"Action, Adventure, Mystery, Historical, Martial Arts",26,ONA,CG Year,259,PG-13 - Teens 13 or older,bilibili,26 min. per ep.,878
16642,Ane Koi: Suki Kirai Daisuki.,6.89,Hentai,2,OVA,,5916,Rx - Hentai,Pashmina,26 min. per ep.,9582
7088,Demon King Daimao,6.89,"Action, Harem, Comedy, Magic, Ecchi, Fantasy, School",12,TV,Artland,319770,R+ - Mild Nudity,"Marvelous, Hobby Japan, Delfi Sound",23 min. per ep.,400743
11837,Zetman,6.89,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",13,TV,TMS Entertainment,66331,R+ - Mild Nudity,"TV Asahi, Asatsu DK, YTV, Toho, Sakura Create, TMS Music",24 min. per ep.,110214
2678,Doraemon the Movie:Nobita and the Spiral City,6.89,"Adventure, Fantasy, Kids, Shounen",1,Movie,,1737,PG - Children,,1 hr. 38 min.,2257
37517,Happy Sugar Life,6.89,"Drama, Horror, Psychological, Shounen",12,TV,Ezόla,95645,R - 17+ (violence & profanity),"VAP, Square Enix, Genco, Mainichi Broadcasting System, Bit Promotion",24 min. per ep.,186243
12225,Galaxy Angel S,6.89,"Sci-Fi, Comedy",1,OVA,Madhouse,1198,PG-13 - Teens 13 or older,Bandai Visual,24 min.,1979
38971,Nekomonogatari: Kuro Recap,6.89,Supernatural,1,Special,Shaft,4374,R - 17+ (violence & profanity),,2 min.,7719
3561,Brain Adventure Record Webdiver,6.89,"Adventure, Mecha, Sci-Fi, Shounen",52,TV,Nippon Animation,928,PG - Children,Radix,24 min. per ep.,1942
36439,Sword Art Online Movie: Ordinal Scale - Sword Art Offline,6.89,Comedy,1,Special,,12356,PG-13 - Teens 13 or older,,14 min.,18141
25719,"Futsuu no Joshikousei ga [Locodol] Yattemita.: Nagarekawa, Annai Shitemita.",6.89,"Slice of Life, Comedy, Seinen",1,Special,feel.,6987,PG-13 - Teens 13 or older,,23 min.,8887
31442,Myriad Colors Phantom World,6.89,"Action, Comedy, Fantasy, Slice of Life, Supernatural",13,TV,Kyoto Animation,226569,PG-13 - Teens 13 or older,"Lantis, Pony Canyon, Asahi Broadcasting",24 min. per ep.,392009
5217,Goal Field Hunter,6.89,"Action, Sports",39,TV,,782,PG-13 - Teens 13 or older,"NHK, Image Kei",30 min. per ep.,1450
13161,Aesthetica of a Rogue Hero,6.89,"Action, Super Power, Ecchi, Fantasy",12,TV,Arms,234071,R+ - Mild Nudity,"Genco, Lantis, Media Factory, AT-X, Showgate",24 min. per ep.,323353
2144,Naruto the Movie 3:Guardians of the Crescent Moon Kingdom,6.89,"Action, Adventure",1,Movie,Studio Pierrot,141341,PG-13 - Teens 13 or older,,1 hr. 34 min.,153236
1792,Overman King Gainer,6.89,"Action, Adventure, Mecha, Sci-Fi, Shounen",26,TV,Sunrise,3632,PG-13 - Teens 13 or older,WOWOW,25 min. per ep.,10205
16512,Devil Survivor 2 The Animation,6.89,"Action, Demons, Supernatural",13,TV,Bridge,87019,R - 17+ (violence & profanity),"Mainichi Broadcasting System, Pony Canyon, Showgate, Index",24 min. per ep.,148907
2573,Lucy-May of the Southern Rainbow,6.89,"Slice of Life, Adventure, Drama",50,TV,Nippon Animation,633,G - All Ages,,25 min. per ep.,1640
40486,Strike the Blood: Kieta Seisou-hen,6.89,"Action, Harem, Supernatural, Ecchi, Vampire, Fantasy",1,OVA,Connect,8077,R+ - Mild Nudity,"Movic, Magic Capsule, Warner Bros. Japan, KlockWorx, Hakuhodo DY Music & Pictures, Kadokawa",26 min.,14829
32700,Heart Realize,6.89,Music,1,Music,,4224,G - All Ages,,5 min.,6176
39078,Aikatsu Friends!: Kagayaki no Jewel,6.89,"Music, Slice of Life, School, Shoujo",26,TV,Bandai Namco Pictures,1286,PG - Children,,24 min. per ep.,3539
4166,ToHeart 2 AD,6.88,"Comedy, Ecchi, Romance",2,OVA,,3150,PG-13 - Teens 13 or older,Chaos Project,29 min. per ep.,5828
1637,The Poem of Wind and Trees,6.88,"Drama, Historical, Romance, Shoujo, Shounen Ai",1,OVA,,7609,R+ - Mild Nudity,Shogakukan-Shueisha Productions,1 hr. 5 min.,11293
32607,Girlish Number,6.88,Slice of Life,12,TV,Diomedéa,36292,PG-13 - Teens 13 or older,"Frontier Works, TBS, DAX Production, ASCII Media Works, NBCUniversal Entertainment Japan, i0+, Medicos Entertainment, NichiNare",24 min. per ep.,89326
1578,Loving Angel Angelique:When Hearts Awaken,6.88,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",13,TV,Satelight,4511,PG-13 - Teens 13 or older,"Lantis, Media Factory, Koei",23 min. per ep.,9976
34777,91 Days:Shoal of Time/All Our Yesterdays/Tomorrow and Tomorrow,6.88,"Action, Historical, Drama",1,Special,Shuka,28024,R - 17+ (violence & profanity),,24 min.,36801
561,Sakura Wars,6.88,"Adventure, Mecha, Sci-Fi, Shounen",25,TV,Madhouse,8002,PG-13 - Teens 13 or older,"TBS, Sega, Imagine",24 min. per ep.,19448
2997,Phoenix:Karma Chapter,6.88,"Historical, Drama, Fantasy",1,Movie,Madhouse,1329,R+ - Mild Nudity,"Tezuka Productions, Toho, Tohokushinsha Film Corporation",1 hr.,2709
37719,High School DxD Hero: Taiikukan-ura no Holy,6.88,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",1,Special,Passione,45227,R+ - Mild Nudity,AT-X,24 min.,59212
9547,The Story of Heidi,6.88,"Drama, Historical, Slice of Life",1,Movie,Nippon Animation,2866,PG - Children,,1 hr. 47 min.,3816
38916,Battle Spirits: Saga Brave,6.88,"Game, Military, Sci-Fi, Adventure, Demons",3,ONA,,257,PG - Children,,24 min. per ep.,718
884,Blade of the Phantom Master,6.88,"Action, Fantasy",1,Movie,OLM Digital,11399,R - 17+ (violence & profanity),Shogakukan-Shueisha Productions,1 hr. 25 min.,16686
20141,Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi,6.88,"Action, Adventure, Comedy, Seinen",1,Special,TMS Entertainment,2405,PG-13 - Teens 13 or older,,1 hr. 30 min.,4247
1207,Fantasy of a Kitten,6.88,"Drama, Fantasy, Psychological, Romance, Shoujo",1,Movie,Mushi Production,1984,G - All Ages,,1 hr. 36 min.,4250
3672,Tottemo! Luckyman,6.88,"Comedy, Super Power, Sci-Fi, Shounen",50,TV,Studio Pierrot,812,G - All Ages,"TV Tokyo, Yomiko Advertising, TV Tokyo Music",24 min. per ep.,1568
38052,WiSH VOYAGE,6.88,Music,1,Music,,720,G - All Ages,,3 min.,933
22057,"Inari, Konkon, Koi Iroha.: Inari, Konkon, Semishigure.",6.88,"Comedy, Romance, Seinen, Supernatural",1,OVA,Production IMS,15850,PG-13 - Teens 13 or older,"DAX Production, flying DOG",23 min.,21257
641,Strawberry 100%,6.88,"Comedy, Ecchi, Romance, Shounen",1,Special,Madhouse,13389,PG-13 - Teens 13 or older,,23 min.,16648
6566,It's a Rumic World: 50th Anniversary Weekly★Shonen Sunday,6.88,"Comedy, Sci-Fi",1,Special,,2558,PG-13 - Teens 13 or older,,3 min.,3394
40610,Healin' Good Pretty Cure,6.88,"Action, Magic, Fantasy, Shoujo",45,TV,Toei Animation,433,G - All Ages,"Asatsu DK, Asahi Broadcasting, ABC Animation",24 min. per ep.,6240
1214,Binbou Shimai Monogatari,6.88,"Slice of Life, Comedy, Drama, Seinen",10,TV,Toei Animation,7275,G - All Ages,TV Asahi,24 min. per ep.,17826
244,Agatha Christie's Great Detectives Poirot and Marple,6.88,"Historical, Mystery",39,TV,OLM,1983,G - All Ages,,25 min. per ep.,6279
7559,Fate/stay night TV Reproduction,6.88,"Action, Supernatural, Magic, Romance, Fantasy, Shounen",2,OVA,Studio Deen,21315,PG-13 - Teens 13 or older,,1 hr. per ep.,35196
3349,Kiddy Girl-AND,6.88,"Action, Comedy, Sci-Fi, Super Power",24,TV,Satelight,7067,PG-13 - Teens 13 or older,"Kadokawa Shoten, gimik",25 min. per ep.,16271
24909,JOKER,6.88,"Adventure, Mystery, Comedy, Shounen",13,TV,Shin-Ei Animation,4778,PG - Children,"Asatsu DK, Tokyo MX",24 min. per ep.,10974
1465,Sadamitsu the Destroyer,6.88,"Action, Mecha, School, Sci-Fi, Seinen",10,TV,Studio Deen,2750,R - 17+ (violence & profanity),Aniplex,22 min. per ep.,4949
36121,Only My Oppai Soul,6.88,"Harem, Hentai",4,OVA,,3630,Rx - Hentai,Queen Bee,22 min. per ep.,7209
25383,Doraemon Movie 35: Nobita no Space Heroes,6.88,"Comedy, Kids, Shounen, Space",1,Movie,Shin-Ei Animation,1778,PG - Children,,1 hr. 40 min.,2341
8630,Aria the Scarlet Ammo,6.88,"Action, Comedy, Romance, School",12,TV,J.C.Staff,221678,PG-13 - Teens 13 or older,"TBS, Magic Capsule, flying DOG",24 min. per ep.,311122
6973,Night Raid 1931,6.88,"Action, Military, Historical, Super Power",13,TV,A-1 Pictures,12178,R - 17+ (violence & profanity),"TV Tokyo, Aniplex",23 min. per ep.,39555
28105,Shirobako Specials,6.88,"Adventure, Comedy",2,Special,P.A. Works,13381,PG-13 - Teens 13 or older,Warner Bros. Japan,25 min. per ep.,21884
10488,Shocking Pink!,6.88,"Harem, Hentai",2,OVA,,4780,Rx - Hentai,"Studio Eromatick, Mary Jane",17 min. per ep.,8604
10458,Ran->Sem: Hakudaku Delmo Tsuma no Miira Tori,6.88,Hentai,2,OVA,,4695,Rx - Hentai,Suzuki Mirano,30 min. per ep.,8427
5072,Dragonaut: The Resonance - Kotou - Tozasareta Kyousoo,6.88,"Action, Sci-Fi, Space, Romance, Mecha",1,Special,Gonzo,5952,PG-13 - Teens 13 or older,,23 min.,8618
1129,UFO Princess Valkyrie: Shichiten Battou Hanayome Shuugyou,6.88,"Sci-Fi, Comedy, Romance",1,Special,TNK,2181,PG-13 - Teens 13 or older,"Media Factory, Nippon Columbia, KlockWorx, Toshiba Entertainment",24 min.,3287
34533,Nanbaka:Idiots with Student Numbers!,6.88,"Action, Comedy, School",1,Special,Satelight,14261,PG-13 - Teens 13 or older,comico,23 min.,23375
21511,KanColle:Kantai Collection,6.88,"Action, Military, Sci-Fi, Slice of Life, School",12,TV,Diomedéa,96281,PG-13 - Teens 13 or older,flying DOG,24 min. per ep.,187671
936,Naruto the Movie 2:Legend of the Stone of Gelel,6.88,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",1,Movie,Studio Pierrot,159598,PG-13 - Teens 13 or older,Bandai,1 hr. 37 min.,172509
35285,A-Channel:Let's Eat Hot Pot,6.88,"Comedy, School, Seinen, Slice of Life",1,Special,Studio Gokumi,3333,PG-13 - Teens 13 or older,Aniplex,23 min.,6696
